index,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
750,Prospect House,38.890396100000004,-77.0841585,Chelsea Market & Deli,38.88998793859635,-77.08581846546477,Deli / Bodega
751,Prospect House,38.890396100000004,-77.0841585,Brooklyn Bagel Bakery,38.891807,-77.084207,Bagel Shop
752,Prospect House,38.890396100000004,-77.0841585,Tupelo Honey,38.89221933,-77.08208717,Southern / Soul Food Restaurant
753,Prospect House,38.890396100000004,-77.0841585,Euro Market,38.89133762629279,-77.08603262901306,Deli / Bodega
754,Prospect House,38.890396100000004,-77.0841585,Sushi Rock,38.891505,-77.081182,Sushi Restaurant
755,Prospect House,38.890396100000004,-77.0841585,Gold's Gym,38.88865562157733,-77.08398789189232,Gym / Fitness Center
756,Prospect House,38.890396100000004,-77.0841585,Seoul Food DC,38.88943841894199,-77.08364931574881,Food Truck
757,Prospect House,38.890396100000004,-77.0841585,MeJana - Lebanese Cuisine,38.890297961308256,-77.08723425865173,Middle Eastern Restaurant
758,Prospect House,38.890396100000004,-77.0841585,European Wax Center,38.89278396348535,-77.08114040317244,Health & Beauty Service
759,Prospect House,38.890396100000004,-77.0841585,TNR Cafe,38.891860927209066,-77.08404985606268,Chinese Restaurant
760,Prospect House,38.890396100000004,-77.0841585,My Thrive Pilates,38.8897024,-77.0872535,Pilates Studio
761,Prospect House,38.890396100000004,-77.0841585,Pho Deluxe Arlington,38.88996798996725,-77.08637304028119,Vietnamese Restaurant
762,Prospect House,38.890396100000004,-77.0841585,Uptown Cafe,38.890802117737714,-77.08196867626548,Restaurant
763,Prospect House,38.890396100000004,-77.0841585,Wylie Wagg,38.890671312504644,-77.08900345020453,Pet Store
764,Prospect House,38.890396100000004,-77.0841585,Buuz Thai Eatery,38.89267019959979,-77.08138062312308,Thai Restaurant
765,Prospect House,38.890396100000004,-77.0841585,Courthouse Plaza,38.89010090109838,-77.08608820087805,Miscellaneous Shop
766,Prospect House,38.890396100000004,-77.0841585,Java Shack,38.890786,-77.08897,Coffee Shop
767,Prospect House,38.890396100000004,-77.0841585,edge yoga,38.89036115261447,-77.08859651795603,Yoga Studio
768,Prospect House,38.890396100000004,-77.0841585,Earl's Sandwiches,38.89009754221234,-77.08990573883057,Sandwich Place
769,Prospect House,38.890396100000004,-77.0841585,Blümen Cafe,38.889795982896615,-77.0897592991367,Café
770,Prospect House,38.890396100000004,-77.0841585,Rocky Run Park,38.88651961584372,-77.08673854266566,Park
771,Prospect House,38.890396100000004,-77.0841585,Residence Inn Arlington Courthouse,38.88971966717043,-77.08735764026642,Hotel
772,Prospect House,38.890396100000004,-77.0841585,The UPS Store,38.8906746,-77.0862987,Shipping Store
773,Prospect House,38.890396100000004,-77.0841585,Silk Salon & Spa,38.889901992582,-77.08647149340108,Health & Beauty Service
774,Prospect House,38.890396100000004,-77.0841585,Afghan Kabob House,38.89184582445656,-77.08389465495458,Middle Eastern Restaurant
775,Prospect House,38.890396100000004,-77.0841585,Asahi Japanese Restaurant,38.889428,-77.086324,Sushi Restaurant
776,Prospect House,38.890396100000004,-77.0841585,GNC,38.890129414384894,-77.08591993171221,Supplement Shop
777,Prospect House,38.890396100000004,-77.0841585,Starbucks,38.890163,-77.085979,Coffee Shop
778,Prospect House,38.890396100000004,-77.0841585,Current Boutique,38.89011233667195,-77.08944896460551,Boutique
779,Prospect House,38.890396100000004,-77.0841585,Delhi Dhaba,38.89036194862961,-77.08800343883469,Indian Restaurant
780,Prospect House,38.890396100000004,-77.0841585,Il Radicchio,38.89269040097503,-77.08003298859221,Italian Restaurant
781,Prospect House,38.890396100000004,-77.0841585,7-Eleven,38.8917473,-77.0820884,Convenience Store
782,Prospect House,38.890396100000004,-77.0841585,The Olive Oil Boom,38.892134504907105,-77.08266574353806,Gourmet Shop
783,Prospect House,38.890396100000004,-77.0841585,Rhodeside Grill,38.8929749400412,-77.0800765799173,Bar
784,Prospect House,38.890396100000004,-77.0841585,Dunkin',38.891284426659695,-77.08617789061577,Donut Shop
785,Prospect House,38.890396100000004,-77.0841585,Corner Bakery Cafe,38.89163,-77.085527,Bakery
786,Prospect House,38.890396100000004,-77.0841585,Hilton Garden Inn Arlington/Courthouse Plaza,38.88902017842127,-77.0833922829695,Hotel
787,Prospect House,38.890396100000004,-77.0841585,Aqua Nails & Spa,38.890131113030385,-77.08932900252016,Spa
788,Prospect House,38.890396100000004,-77.0841585,Chef On Wheels,38.891131342862174,-77.08371114001892,Food Truck
789,Prospect House,38.890396100000004,-77.0841585,Subway,38.89047944301988,-77.08824205139271,Sandwich Place
790,Prospect House,38.890396100000004,-77.0841585,Wells Fargo,38.8911613,-77.08673209999999,Bank
791,Prospect House,38.890396100000004,-77.0841585,Courthaus Social,38.890114,-77.086513,Beer Garden
792,Prospect House,38.890396100000004,-77.0841585,Verizon Arlington Office,38.88951231613339,-77.08480149010167,Mobile Phone Shop
793,Prospect House,38.890396100000004,-77.0841585,California Tortilla,38.89178671535699,-77.08441035684181,Mexican Restaurant
794,Prospect House,38.890396100000004,-77.0841585,Arlington Rooftop Bar & Grill,38.89030275102846,-77.08812232950949,Bar
795,Prospect House,38.890396100000004,-77.0841585,Papa John's Pizza,38.89031124843733,-77.08837725206627,Pizza Place
796,Prospect House,38.890396100000004,-77.0841585,Mama's Donut Bites,38.891409409847476,-77.08522863485997,Donut Shop
797,Prospect House,38.890396100000004,-77.0841585,Court House Metro Station,38.89126926660628,-77.08520233391266,Metro Station
798,Prospect House,38.890396100000004,-77.0841585,New York Express,38.89145068920757,-77.08526235674991,Food Truck
799,Prospect House,38.890396100000004,-77.0841585,DC Sliders Truck,38.89112124380695,-77.08357625066132,Food Truck
800,Prospect House,38.890396100000004,-77.0841585,Burger District,38.8919868,-77.08277,Burger Joint
801,Prospect House,38.890396100000004,-77.0841585,Exxon,38.89319143318828,-77.07970036509252,Gas Station
802,Reagan National Airport,38.8534164,-77.0440423,Garrett’s Gourmet Popcorn Dca Airport,38.853499,-77.043081,Snack Place
803,Reagan National Airport,38.8534164,-77.0440423,Chick-fil-A,38.8536496,-77.0429943,Fast Food Restaurant
804,Reagan National Airport,38.8534164,-77.0440423,CAVA,38.8518583,-77.0414369,Mediterranean Restaurant
805,Reagan National Airport,38.8534164,-77.0440423,Five Guys,38.85603855984924,-77.04252212515237,Burger Joint
806,Reagan National Airport,38.8534164,-77.0440423,Ruth's Chris Steak House,38.8536822,-77.0483858,Steakhouse
807,Reagan National Airport,38.8534164,-77.0440423,Crystal Park Sport&Health,38.85382908272137,-77.04859435558319,Gym / Fitness Center
808,Reagan National Airport,38.8534164,-77.0440423,Ben's Chili Bowl,38.85360143124866,-77.04320012215621,Hot Dog Joint
809,Reagan National Airport,38.8534164,-77.0440423,Starbucks (Ticketing Level),38.85375390331555,-77.04323285081082,Coffee Shop
810,Reagan National Airport,38.8534164,-77.0440423,Chick-fil-A,38.85447,-77.04963,Fast Food Restaurant
811,Reagan National Airport,38.8534164,-77.0440423,Ted's Montana Grill,38.854108,-77.049679,American Restaurant
812,Reagan National Airport,38.8534164,-77.0440423,&pizza,38.85592199686268,-77.04276601591118,Pizza Place
813,Reagan National Airport,38.8534164,-77.0440423,Jaleo,38.85357049803758,-77.0497212675634,Tapas Restaurant
814,Reagan National Airport,38.8534164,-77.0440423,Legal Sea Foods,38.854015,-77.04287,Seafood Restaurant
815,Reagan National Airport,38.8534164,-77.0440423,Good Stuff Eatery,38.85499692515746,-77.04937085757965,Burger Joint
816,Reagan National Airport,38.8534164,-77.0440423,Taylor Gourmet,38.854075111016236,-77.04169831905693,Sandwich Place
817,Reagan National Airport,38.8534164,-77.0440423,Starbucks,38.85510582481919,-77.04351821673683,Coffee Shop
818,Reagan National Airport,38.8534164,-77.0440423,Ronald Reagan Washington National Airport (DCA) (Ronald Reagan Washington National Airport),38.853516074048834,-77.04252914440039,Airport
819,Reagan National Airport,38.8534164,-77.0440423,El Centro,38.854112211156576,-77.04161090067585,Mexican Restaurant
820,Reagan National Airport,38.8534164,-77.0440423,Emerald Club Lounge,38.854913,-77.043449,Airport Lounge
821,Reagan National Airport,38.8534164,-77.0440423,National Hall,38.84973498079103,-77.04098224639893,Airport Food Court
822,Reagan National Airport,38.8534164,-77.0440423,Brookstone,38.85416430327323,-77.0424110758776,Electronics Store
823,Reagan National Airport,38.8534164,-77.0440423,Cafe Manna,38.853440063032174,-77.04920155828663,Café
824,Reagan National Airport,38.8534164,-77.0440423,American Airlines Admirals Club,38.85367595115565,-77.0428948749442,Airport Lounge
825,Reagan National Airport,38.8534164,-77.0440423,Neramitra Thai Restaurant,38.85460247474606,-77.04941641687675,Thai Restaurant
826,Reagan National Airport,38.8534164,-77.0440423,Cinnabon,38.853059451462585,-77.0429058384082,Bakery
827,Reagan National Airport,38.8534164,-77.0440423,Wow Bao,38.85603500330245,-77.04253079383592,Chinese Restaurant
828,Reagan National Airport,38.8534164,-77.0440423,Lebanese Taverna,38.85123896398489,-77.04093933105469,Restaurant
829,Reagan National Airport,38.8534164,-77.0440423,Jos. A. Bank,38.85322136119246,-77.04301266190896,Men's Store
830,Reagan National Airport,38.8534164,-77.0440423,Matsutake Sushi,38.85369523384698,-77.04319800328436,Sushi Restaurant
831,Reagan National Airport,38.8534164,-77.0440423,TSA Pre✓ - DCA Security (Gates 10-22),38.85209409686983,-77.0423453419047,Airport Service
832,Reagan National Airport,38.8534164,-77.0440423,Auntie Anne's,38.85611737711994,-77.04248614412575,Snack Place
833,Reagan National Airport,38.8534164,-77.0440423,Dunkin',38.854111477299476,-77.04146577001984,Donut Shop
834,Reagan National Airport,38.8534164,-77.0440423,Dunkin',38.854111,-77.041286,Donut Shop
835,Reagan National Airport,38.8534164,-77.0440423,Brooks Brothers,38.85716441757905,-77.04329939812203,Clothing Store
836,Reagan National Airport,38.8534164,-77.0440423,Enterprise Rent-A-Car,38.850427,-77.044794,Rental Car Location
837,Reagan National Airport,38.8534164,-77.0440423,Cinnabon,38.854855326380175,-77.04279901487637,Bakery
838,Reagan National Airport,38.8534164,-77.0440423,Cosi,38.855120370522464,-77.04931664610737,Sandwich Place
839,Reagan National Airport,38.8534164,-77.0440423,Starbucks,38.85364663106395,-77.04945985496629,Coffee Shop
840,Reagan National Airport,38.8534164,-77.0440423,National Car Rental,38.85037479233945,-77.04470056927062,Rental Car Location
841,Reagan National Airport,38.8534164,-77.0440423,Dunkin',38.851722,-77.042119,Donut Shop
842,Reagan National Airport,38.8534164,-77.0440423,Enterprise Rent-A-Car,38.857369,-77.044094,Rental Car Location
843,Reagan National Airport,38.8534164,-77.0440423,Delta Sky Club,38.85207293366958,-77.0421520475629,Airport Lounge
844,Reagan National Airport,38.8534164,-77.0440423,Reagan Statue at DCA,38.849418511040675,-77.04324879766331,Sculpture Garden
845,Reagan National Airport,38.8534164,-77.0440423,Admirals Club,38.85555758747923,-77.0434669552919,Airport Lounge
846,Reagan National Airport,38.8534164,-77.0440423,American Airlines,38.85412739920707,-77.04153984268204,Airport Service
847,Reagan National Airport,38.8534164,-77.0440423,Perfect Pita,38.85284987231054,-77.04961633739472,Sandwich Place
848,Reagan National Airport,38.8534164,-77.0440423,Alamo Rent A Car,38.85037924815665,-77.04464499165044,Rental Car Location
849,Reagan National Airport,38.8534164,-77.0440423,Smashburger,38.85417609684465,-77.04152381515286,Burger Joint
850,Reagan National Airport,38.8534164,-77.0440423,Chipotle Mexican Grill,38.853839,-77.048715,Mexican Restaurant
851,Reagan National Airport,38.8534164,-77.0440423,DCA Passenger Pick-up,38.853189695782355,-77.0437266900395,Airport
852,Reagan National Airport,38.8534164,-77.0440423,Big Bowl,38.854071901633134,-77.0418415341802,Sushi Restaurant
853,Reagan National Airport,38.8534164,-77.0440423,Magic Pan,38.85414167200002,-77.04151202467185,Creperie
854,Reagan National Airport,38.8534164,-77.0440423,Cold Stone Creamery,38.854284,-77.049632,Ice Cream Shop
855,Reagan National Airport,38.8534164,-77.0440423,United Club,38.85005352206389,-77.04130540214656,Airport Lounge
856,Reagan National Airport,38.8534164,-77.0440423,Avis Car Rental,38.850136,-77.044263,Rental Car Location
857,Reagan National Airport,38.8534164,-77.0440423,Delta Ticket Counter,38.85268967380821,-77.04290583843989,Airport Service
858,Reagan National Airport,38.8534164,-77.0440423,Washington Pour Bar,38.856054594890765,-77.04247801042662,Lounge
859,Reagan National Airport,38.8534164,-77.0440423,Food and Shops at Ronald Reagan Washington National Airport - DCA,38.85331106651961,-77.04372882843018,Airport Food Court
860,Reagan National Airport,38.8534164,-77.0440423,DCA - Taxi Stand,38.854825030046044,-77.0442383138997,Taxi Stand
861,Reagan National Airport,38.8534164,-77.0440423,Mayorga Coffee,38.85201971063433,-77.04134040127961,Coffee Shop
862,Reagan National Airport,38.8534164,-77.0440423,California Tortilla,38.85602404693596,-77.04251609084095,Mexican Restaurant
863,Reagan National Airport,38.8534164,-77.0440423,Cinnabon Terminal C,38.856117122972144,-77.04246326041464,Dessert Shop
864,Reagan National Airport,38.8534164,-77.0440423,TSA Pre✓ - DCA Security (Gates 35-45),38.85580625028961,-77.04333875401973,Airport Terminal
865,Reagan National Airport,38.8534164,-77.0440423,TSA - DCA Security (Gates 35-45),38.855884235486066,-77.04303402466145,Airport Terminal
866,Reagan National Airport,38.8534164,-77.0440423,Say Si Bon!,38.85601641005396,-77.04258536746593,Comfort Food Restaurant
867,Reagan National Airport,38.8534164,-77.0440423,Washington Pour Bar,38.856071665552406,-77.04259098977106,Restaurant
868,Reagan National Airport,38.8534164,-77.0440423,YOU & pizza,38.85624339175526,-77.04233236346496,Italian Restaurant
869,Reagan National Airport,38.8534164,-77.0440423,Kora Restaurant & Bar,38.85372006341106,-77.04973619815281,Italian Restaurant
870,Reagan National Airport,38.8534164,-77.0440423,Boar's Head Delicatessen,38.850202890081164,-77.04486608505249,Restaurant
871,Reagan National Airport,38.8534164,-77.0440423,Faber Gifts - Terminal A,38.85053117847438,-77.04143841175174,Convenience Store
872,Reagan National Airport,38.8534164,-77.0440423,American airlines,38.8507270869101,-77.04838182508558,Airport
873,Reagan National Airport,38.8534164,-77.0440423,Metro Shuttle Bus @ Dca,38.857685,-77.045021,Bus Stop
874,Rivercrest,38.92205560000001,-77.11914540000001,Fort Ethan Allen Community Canine Area,38.92295384297263,-77.12297212247586,Dog Run
875,Rivercrest,38.92205560000001,-77.11914540000001,Gulf Branch Nature Center,38.91922260390505,-77.12105462551668,Park
876,Rivercrest,38.92205560000001,-77.11914540000001,Fort Ethan Allen Park,38.923029903610875,-77.1240306399231,Historic Site
877,Rosslyn,38.896778399999995,-77.0724777,Compass Coffee,38.89528,-77.071296,Coffee Shop
878,Rosslyn,38.896778399999995,-77.0724777,sweetgreen,38.89631966506586,-77.07108467817307,Salad Place
879,Rosslyn,38.896778399999995,-77.0724777,CAVA,38.8955033,-77.0710959,Mediterranean Restaurant
880,Rosslyn,38.896778399999995,-77.0724777,Nando's Peri-Peri,38.896782174196005,-77.07133957644193,Portuguese Restaurant
881,Rosslyn,38.896778399999995,-77.0724777,The Little Beet,38.896571,-77.071059,Vegetarian / Vegan Restaurant
882,Rosslyn,38.896778399999995,-77.0724777,Central Coffee Bar,38.89746250426997,-77.07080851090728,Coffee Shop
883,Rosslyn,38.896778399999995,-77.0724777,District Taco,38.8944706533934,-77.07442449180792,Taco Place
884,Rosslyn,38.896778399999995,-77.0724777,Le Méridien Arlington,38.897275000000015,-77.07007609325416,Hotel
885,Rosslyn,38.896778399999995,-77.0724777,Potbelly Sandwich Shop,38.895574,-77.070623,Sandwich Place
886,Rosslyn,38.896778399999995,-77.0724777,Hyatt Centric Arlington,38.89490829795365,-77.07285906031328,Hotel
887,Rosslyn,38.896778399999995,-77.0724777,Capriotti's Sandwich Shop,38.894565,-77.07465,Sandwich Place
888,Rosslyn,38.896778399999995,-77.0724777,CHOPT,38.89604724331706,-77.0705509185791,Salad Place
889,Rosslyn,38.896778399999995,-77.0724777,AllSpice Cafe & Catering,38.895139547387345,-77.07299302848668,Café
890,Rosslyn,38.896778399999995,-77.0724777,Lava Barre,38.89380441734588,-77.07513487938112,Gym / Fitness Center
891,Rosslyn,38.896778399999995,-77.0724777,Freedom Park,38.89385096127743,-77.07079047734696,Park
892,Rosslyn,38.896778399999995,-77.0724777,Continental Beer Garden,38.897368476870994,-77.07153738726588,Beer Garden
893,Rosslyn,38.896778399999995,-77.0724777,Jon's Cafe,38.89644368230748,-77.06951590081921,Deli / Bodega
894,Rosslyn,38.896778399999995,-77.0724777,Chipotle Mexican Grill,38.89531623969563,-77.07058259634846,Mexican Restaurant
895,Rosslyn,38.896778399999995,-77.0724777,Gold's Gym,38.89620519935244,-77.07324430351946,Gym / Fitness Center
896,Rosslyn,38.896778399999995,-77.0724777,Bethesda Bagels,38.89658732230077,-77.07158202954173,Bagel Shop
897,Rosslyn,38.896778399999995,-77.0724777,Arlington Gateway Park,38.898574114911945,-77.07153114512255,Park
898,Rosslyn,38.896778399999995,-77.0724777,Starbucks,38.895204,-77.075328,Coffee Shop
899,Rosslyn,38.896778399999995,-77.0724777,Wiseguy Pizza,38.896297,-77.070577,Pizza Place
900,Rosslyn,38.896778399999995,-77.0724777,Starbucks,38.89452750741288,-77.07416653633118,Coffee Shop
901,Rosslyn,38.896778399999995,-77.0724777,Jimmy John's,38.893903539290186,-77.07449893116429,Sandwich Place
902,Rosslyn,38.896778399999995,-77.0724777,Heavy Seas Alehouse,38.895366,-77.074074,Gastropub
903,Rosslyn,38.896778399999995,-77.0724777,Subway,38.895596142792854,-77.07394476504588,Sandwich Place
904,Rosslyn,38.896778399999995,-77.0724777,Roti Modern Mediterranean,38.89490744443775,-77.07408607006073,Mediterranean Restaurant
905,Rosslyn,38.896778399999995,-77.0724777,Courtyard by Marriott Arlington Rosslyn,38.8939031,-77.0757526,Hotel
906,Rosslyn,38.896778399999995,-77.0724777,AHRA Cafe & Sandwich Bar,38.894803559176474,-77.07074646644786,Sandwich Place
907,Rosslyn,38.896778399999995,-77.0724777,Starbucks,38.894154481682655,-77.07386957141176,Coffee Shop
908,Rosslyn,38.896778399999995,-77.0724777,Jefferson Cafe,38.893597460418114,-77.07293075500516,American Restaurant
909,Shirlington,38.8417794,-77.0883115,Carlyle,38.84076051914813,-77.08688952468484,American Restaurant
910,Shirlington,38.8417794,-77.0883115,Signature Theatre,38.84108400321699,-77.0898866903413,Theater
911,Shirlington,38.8417794,-77.0883115,The Village at Shirlington,38.84108028459908,-77.08788733696156,Plaza
912,Shirlington,38.8417794,-77.0883115,Busboys and Poets,38.84129966930593,-77.08974478762362,American Restaurant
913,Shirlington,38.8417794,-77.0883115,T.H.A.I. in Shirlington,38.84105258788489,-77.0879030245009,Thai Restaurant
914,Shirlington,38.8417794,-77.0883115,Best Buns Bread Company,38.840806373010025,-77.08727602404545,Bakery
915,Shirlington,38.8417794,-77.0883115,Shirlington Dog Park,38.84260929403399,-77.08593412152538,Dog Run
916,Shirlington,38.8417794,-77.0883115,Copperwood Tavern,38.840907906475856,-77.08765925842225,Steakhouse
917,Shirlington,38.8417794,-77.0883115,Robeks Fresh Juices & Smoothies,38.8411,-77.089301,Smoothie Shop
918,Shirlington,38.8417794,-77.0883115,Cheesetique,38.840857233745,-77.08835124471945,Cheese Shop
919,Shirlington,38.8417794,-77.0883115,Dogma Gourmet Dog Bakery,38.841110546019934,-77.08812306259738,Pet Store
920,Shirlington,38.8417794,-77.0883115,Cafe Pizzaiolo,38.84069848891385,-77.08886175678386,Pizza Place
921,Shirlington,38.8417794,-77.0883115,Guapo's,38.84085940817597,-77.08782683844262,Mexican Restaurant
922,Shirlington,38.8417794,-77.0883115,Ichiban Sushi & Ramen,38.841438970115114,-77.08973818004539,Ramen Restaurant
923,Shirlington,38.8417794,-77.0883115,Peet's Coffee & Tea,38.84106,-77.088944,Coffee Shop
924,Shirlington,38.8417794,-77.0883115,Damn Good Burger Co.,38.8410956,-77.0895275,Burger Joint
925,Shirlington,38.8417794,-77.0883115,Dudley’s Sports Bar,38.84140570097319,-77.08842922496518,Sports Bar
926,Shirlington,38.8417794,-77.0883115,Palette 22,38.840940876128776,-77.08853573896906,Restaurant
927,Shirlington,38.8417794,-77.0883115,The Energy Club,38.839824311038754,-77.08787015423958,Gym
928,Shirlington,38.8417794,-77.0883115,My Thrive Pilates,38.840367,-77.0890486,Pilates Studio
929,Shirlington,38.8417794,-77.0883115,Hilton Garden Inn Arlington Shirlington,38.84169648706441,-77.08921909332275,Hotel
930,Shirlington,38.8417794,-77.0883115,AMC Loews Shirlington 7,38.84101499882219,-77.08897885474802,Movie Theater
931,Shirlington,38.8417794,-77.0883115,New District Brewing Company,38.84370786864964,-77.08987412315334,Brewery
932,Shirlington,38.8417794,-77.0883115,395 cross walk bridge,38.84079266090317,-77.08357063026814,Trail
933,Shirlington,38.8417794,-77.0883115,Weenie Beenie,38.84382,-77.08602,Hot Dog Joint
934,Shirlington,38.8417794,-77.0883115,Aroma,38.840874120506285,-77.08834346019354,Indian Restaurant
935,Shirlington,38.8417794,-77.0883115,Samuel Beckett's Irish Gastro Pub,38.840814230647446,-77.08918760649956,Irish Pub
936,Shirlington,38.8417794,-77.0883115,Osteria da Nino,38.840084727268305,-77.08713910319958,Italian Restaurant
937,Shirlington,38.8417794,-77.0883115,Diana Nails,38.84101977443143,-77.08933677627195,Salon / Barbershop
938,Shirlington,38.8417794,-77.0883115,Harris Teeter,38.8412864385979,-77.09007783535377,Supermarket
939,Shirlington,38.8417794,-77.0883115,The UPS Store,38.84113155429953,-77.087994271164,Shipping Store
940,Shirlington,38.8417794,-77.0883115,Jennie Dean Park,38.84333632513232,-77.08807271839267,Park
941,Shirlington,38.8417794,-77.0883115,Hula Girl Bar & Grill,38.840578797128146,-77.08807647228241,Hawaiian Restaurant
942,Shirlington,38.8417794,-77.0883115,Yogi Castle,38.84082373668783,-77.0873452580401,Ice Cream Shop
943,Shirlington,38.8417794,-77.0883115,Enterprise Rent-A-Car,38.8411424,-77.0878694,Rental Car Location
944,Shirlington,38.8417794,-77.0883115,Washington & Old Dominion Trail,38.84459976540654,-77.08663932583953,Trail
945,Shirlington,38.8417794,-77.0883115,DAK! Chicken,38.840712,-77.088033,Wings Joint
946,Shirlington,38.8417794,-77.0883115,Subway,38.84137202463036,-77.08798870714028,Sandwich Place
947,Shirlington,38.8417794,-77.0883115,Shirlington Bus Station,38.83932227787292,-77.08750217894527,Bus Station
948,Shirlington,38.8417794,-77.0883115,[I-395] Exit 6 - Shirlington,38.838405576062364,-77.088874811427,Intersection
949,Shirlington,38.8417794,-77.0883115,Shirlington Market,38.8388376558157,-77.09059591653526,Deli / Bodega
950,Shirlington,38.8417794,-77.0883115,Utah Ball Field,38.83799430338852,-77.08673487004803,Baseball Field
951,Shirlington,38.8417794,-77.0883115,Utah Park,38.83797396898059,-77.08590538053971,Park
952,Tara,38.890389500000005,-77.1349793,Big Walnut Park,38.8914664612353,-77.13222212769887,Park
953,Virginia Square,38.882909999999995,-77.1074679,Rus Uz,38.882631528041635,-77.10979700088501,Russian Restaurant
954,Virginia Square,38.882909999999995,-77.1074679,sweetgreen,38.8801004,-77.1086699,Salad Place
955,Virginia Square,38.882909999999995,-77.1074679,Quincy Park,38.884684,-77.106476,Park
956,Virginia Square,38.882909999999995,-77.1074679,Medium Rare,38.883273626783314,-77.10386427979171,Steakhouse
957,Virginia Square,38.882909999999995,-77.1074679,Ballston Therapeutic Massage,38.88111212505588,-77.1104039784911,Massage Studio
958,Virginia Square,38.882909999999995,-77.1074679,Philz Coffee,38.880330632814506,-77.11023378648441,Coffee Shop
959,Virginia Square,38.882909999999995,-77.1074679,&pizza,38.87966,-77.10725,Pizza Place
960,Virginia Square,38.882909999999995,-77.1074679,Urban Tandoor,38.880105098383645,-77.10732400417328,Indian Restaurant
961,Virginia Square,38.882909999999995,-77.1074679,Cigar Connection,38.8824866872157,-77.1095526120908,Smoke Shop
962,Virginia Square,38.882909999999995,-77.1074679,Rustico,38.87995175811034,-77.10846947890431,American Restaurant
963,Virginia Square,38.882909999999995,-77.1074679,Tropical Smoothie Café,38.882679054631474,-77.10592526916452,Juice Bar
964,Virginia Square,38.882909999999995,-77.1074679,Virginia ABC Store,38.880810837362944,-77.10737228393555,Liquor Store
965,Virginia Square,38.882909999999995,-77.1074679,Unleashed by Petco,38.879909618504016,-77.10614099511582,Pet Store
966,Virginia Square,38.882909999999995,-77.1074679,Tivoli,38.88195644958304,-77.11134310780643,Café
967,Virginia Square,38.882909999999995,-77.1074679,Gold's Gym,38.8793663,-77.1066852,Gym
968,Virginia Square,38.882909999999995,-77.1074679,IHOP,38.8821,-77.11007,Breakfast Spot
969,Virginia Square,38.882909999999995,-77.1074679,Sushi 2 Go,38.881729,-77.111245,Sushi Restaurant
970,Virginia Square,38.882909999999995,-77.1074679,Starbucks,38.883034,-77.103661,Coffee Shop
971,Virginia Square,38.882909999999995,-77.1074679,CAVA,38.8801691,-77.1102558,Mediterranean Restaurant
972,Virginia Square,38.882909999999995,-77.1074679,Zoës Kitchen,38.88218664518185,-77.11227249843103,Mediterranean Restaurant
973,Virginia Square,38.882909999999995,-77.1074679,Buzz Bakeshop,38.880119,-77.107912,Bakery
974,Virginia Square,38.882909999999995,-77.1074679,Mimi Day Spa,38.88304574809157,-77.10377755020158,Spa
975,Virginia Square,38.882909999999995,-77.1074679,Sweet Leaf,38.878693,-77.108015,Sandwich Place
976,Virginia Square,38.882909999999995,-77.1074679,Smoking Kow BBQ,38.881907083490184,-77.11159064117753,Food Truck
977,Virginia Square,38.882909999999995,-77.1074679,Uncle Julio's Rio Grande Cafe,38.88247284584755,-77.11297273635864,Mexican Restaurant
978,Virginia Square,38.882909999999995,-77.1074679,Shake Shack,38.88003382447298,-77.11109254870493,Burger Joint
979,Virginia Square,38.882909999999995,-77.1074679,Residence Inn Arlington Ballston,38.878681071173894,-77.10794359445578,Hotel
980,Virginia Square,38.882909999999995,-77.1074679,Washington-Lee High School Track,38.88665202821175,-77.11053424930769,Track
981,Virginia Square,38.882909999999995,-77.1074679,Willie's Po' Boy Truck,38.88161419029239,-77.1116018793388,Food Truck
982,Virginia Square,38.882909999999995,-77.1074679,Arlington Nutrition Corner,38.87997568139251,-77.10689658417765,Sporting Goods Shop
983,Virginia Square,38.882909999999995,-77.1074679,Subway,38.8804669367719,-77.10767812640995,Sandwich Place
984,Virginia Square,38.882909999999995,-77.1074679,Metro Halal Food,38.880466692233384,-77.11181540420309,Food Truck
985,Virginia Square,38.882909999999995,-77.1074679,Dirt,38.88015577993669,-77.11050656859202,American Restaurant
986,Virginia Square,38.882909999999995,-77.1074679,Hilton Arlington,38.8818893,-77.1106511,Hotel
987,Virginia Square,38.882909999999995,-77.1074679,Potbelly Sandwich Shop,38.881588,-77.112423,Sandwich Place
988,Virginia Square,38.882909999999995,-77.1074679,Punch Bowl Social,38.879333285401046,-77.11010196749028,Bar
989,Virginia Square,38.882909999999995,-77.1074679,Ballston Sport&Health,38.87957460283543,-77.11041479233245,Gym / Fitness Center
990,Virginia Square,38.882909999999995,-77.1074679,Taste of Arlington,38.88005177555366,-77.10980937928407,Food
991,Virginia Square,38.882909999999995,-77.1074679,Wells Fargo,38.88280482529612,-77.11023420095444,Bank
992,Virginia Square,38.882909999999995,-77.1074679,Laura Cooks,38.88060021960723,-77.10915883473562,Café
993,Virginia Square,38.882909999999995,-77.1074679,Arlington Arts Center,38.88209437326863,-77.10229368136812,Art Gallery
994,Virginia Square,38.882909999999995,-77.1074679,Mike's Cafe,38.88101127400914,-77.11180257703113,Café
995,Virginia Square,38.882909999999995,-77.1074679,NY Famous Kabob,38.880910230380024,-77.11174235626603,Food Truck
